image_uid,file_name,uncertainty_score,confidence_component,quality_component,agreement_component,novelty_component,terms_corroborated,terms_checked,has_description,has_quality,review_recommended,reason,vocabulary_version
cca73692fb1545a6aaf1ca342dc170c4,BHPorch2.JPG,0.7605,0.7745,0.6379,1.0,0.3416,0,3,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.1
c54cac66f11e48a59c4976b25b78df6e,BitumenBoatShedDSC02535.JPG,0.5078,0.5554,0.5504,0.25,0.0,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
161ebc4e44194f38893e537c5e921708,Bransfield House 2011 Ylva Grams P1000662.jpg,0.4085,0.2954,0.6023,0.3333,0.2214,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
2d3dd70d69464ad2ad1807c2b0af9e95,BRANSFIELD HOUSE Ylva P1010793.JPG,0.6649,0.7718,0.5828,0.5,0.1636,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
0a9cef2de6ab424eafa1dbe56964feb9,BRANSFIELD HOUSE Ylva P10107931.JPG,0.6649,0.7718,0.5828,0.5,0.1636,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
14ab52001c8f4461bdb93a3cd2072ec2,"Bransfield House, Kristine Hannon (1).jpg",0.4666,0.5521,0.4015,0.3333,0.0,2,3,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
e159d18a74064652bae6e833fd3dd4ee,Cat IMG_0846.JPG,0.5133,0.4884,0.4831,0.6667,0.3166,1,3,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.1
667d013a4b724b5b9cc3b432262e4eff,CAT TOTTY - Claire DSC06438.JPG,0.6712,0.8476,0.4926,0.5,0.6312,1,2,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image differs markedly from those used to establish the terms.",1.1
a50908d18fe940dd8ab5c5eeadd234d2,CAT TOTTY - Rachel P1040162.jpg,0.3355,0.3751,0.2084,0.5,0.0,1,2,True,True,False,The assigned terms are well supported across all measures.,1.1
c465ba3a7886456e92b90c8c55257698,CAT TOTTY P1000953 Ylva.JPG,0.638,0.7395,0.6236,0.3333,0.513,2,3,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
6981d5c60f834d68a4330ac56789fda5,CAT TOTTY Rachel P1040161.JPG,0.5583,0.7076,0.2628,0.75,0.0,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.1
a76769e6c54d4378ac6790bc0524fac0,Claire IMG_1633.JPG,0.3571,0.3056,0.4767,0.25,0.1874,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
02fed63efade428883a06c0d5d8c6eb4,DSC_0025.JPG,0.5164,0.4581,0.6782,0.3333,0.3107,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
9f8db52695bd4083bab2d2fdefaf0a5c,DSC_0029.JPG,0.3797,0.3671,0.5605,0.0,0.1899,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
788d7758685e4902aca961def453331a,DSC_0033.JPG,0.4111,0.3574,0.5212,0.3333,0.2652,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
2d71c257de2c4dd89dacf2a0260c40bc,DSC_0037.JPG,0.5494,0.5815,0.4533,0.6667,0.3412,1,3,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.1
afd1bc06ea9642718ab4c887221708b5,DSC_0039.JPG,0.5721,0.5812,0.59,0.5,0.4318,2,4,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
b7faa1eeb5434f329e614d6e634a9798,DSC_0040.JPG,0.4538,0.5013,0.5805,0.0,0.3239,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
03c58c12fe8348909d5214506718f527,DSC_0046.JPG,0.4449,0.3668,0.6044,0.3333,0.2828,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c4242b9ae6e34c0bb78621c654de2878,DSC_0047.JPG,0.5972,0.6763,0.5974,0.3333,0.238,2,3,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
d47b1325acff4ef7baad0fbfbe40cfae,DSC_0057.JPG,0.6148,0.611,0.5979,0.6667,0.2839,1,3,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.1
aa0633159ac04309bb92d9ee1d84781f,DSC_0058.JPG,0.3415,0.3407,0.4891,0.0,0.2644,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
ea374f2b3716462083982d0c315db5bf,DSC_0061.JPG,0.3954,0.3611,0.6139,0.0,0.4228,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
74ecbc83c7064accbec0552991417bc1,DSC_00611.JPG,0.3954,0.3611,0.6139,0.0,0.4228,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
8191a6c6582d48d6bc41cd09654e48b9,DSC_0066 TJOM.JPG,0.2326,0.0496,0.5937,0.0,0.3512,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
d42f498160b74592bab083838fd4e2d8,DSC_0068 - TJOM.JPG,0.4552,0.5094,0.573,0.0,0.3962,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
9abfd29ecb0f4dcda19456e872c65516,DSC_0069 TJOM.JPG,0.4452,0.4656,0.6069,0.0,0.3967,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
aea525f5c7d84f1d98526679c04c6967,DSC_0069.JPG,0.3685,0.3202,0.5954,0.0,0.4326,4,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
5a2fe7958d40454f9ea3a22fd1e27baf,DSC_00691.jpg,0.2794,0.2748,0.4058,0.0,0.4462,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
038e22273b704d3b9999976d564b45d5,DSC_0070 TJOM.JPG,0.264,0.0946,0.6191,0.0,0.3668,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
e01289a322ee4d9e826172d4fa620eb7,DSC_0071 TJOM.JPG,0.3331,0.2232,0.6329,0.0,0.3738,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
d18ce433366343d3a2dfd6bdde5ce424,DSC_0072 TJOM.JPG,0.3862,0.3592,0.5903,0.0,0.3816,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
ab2d0e7c160b4328a67d914b2ac40441,DSC_0079 TJOM.JPG,0.4589,0.4007,0.5958,0.3333,0.3699,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
f89b1044800a4ad28cfd6d496249d523,DSC_0081.JPG,0.6045,0.5655,0.6336,0.6667,0.2688,1,3,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
d1a111c36f4748028d6d98d30823c821,DSC_0083.JPG,0.4564,0.398,0.5927,0.3333,0.1759,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
291a074dbfba4f45aec3dc923bf9e922,DSC_0086.JPG,0.5224,0.5464,0.5693,0.3333,0.2685,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
3c87fd3afca54763926a1ff48a211565,DSC_0089 TJOM.JPG,0.4346,0.3206,0.6408,0.3333,0.4452,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
04e241b3c438400aa8d4032d4ff33c9c,DSC_0089.JPG,0.3351,0.2551,0.5931,0.0,0.1484,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
e7a58067b8ad48afad07b15c84943423,DSC_0101 TJOM.JPG,0.2732,0.0885,0.654,0.0,0.3928,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
b9d804ebb42e4d16a3bda27fc028f294,DSC_0104.JPG,0.5568,0.5082,0.579,0.6667,0.3703,1,3,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.1
62e792f0738648aabb35dc97d4a117ce,DSC_0107 TJOM.JPG,0.335,0.2578,0.589,0.0,0.3457,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
77e21f1583a44b29b61b73f0cb8a8b79,DSC_0108 TJOM.JPG,0.3955,0.362,0.6129,0.0,0.329,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
4a2a29ed5423491b946544d79fe34497,DSC_0112.JPG,0.3951,0.2927,0.5679,0.3333,0.2836,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c256fffbf5cc4488843bcfea36c0a008,DSC_0115.JPG,0.3962,0.4575,0.3355,0.3333,0.0,2,3,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
585f64836700488b86e3ef7244895b9c,DSC_0116.JPG,0.4583,0.4879,0.6124,0.0,0.2584,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
2c1317cbd5b04a0cb1b94a2b7019dba9,DSC_0120.JPG,0.5194,0.4888,0.5001,0.6667,0.2202,1,3,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.1
254954cc4f324f0993fa8007fed4e096,DSC_0142.JPG,0.3117,0.151,0.6748,0.0,0.4045,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
3cbf4d480ed149178083fa77ba184717,DSC_0146 (2).JPG,0.5697,0.5889,0.6437,0.3333,0.3149,2,3,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
e0b10e8ddb83427daa7c7a1180ce60d0,DSC_0146.JPG,0.4847,0.4509,0.598,0.3333,0.3394,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
33c6dab04502445aa9b66de6a979ed30,DSC_0154.JPG,0.3109,0.1937,0.6116,0.0,0.3312,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
c8f3ff76e4df45739fadf6f07f200ec4,DSC_0161.JPG,0.2828,0.1839,0.5453,0.0,0.204,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
5d8b5c4f56d640609d72b9d829e3dabe,DSC_0166.JPG,0.5501,0.631,0.5631,0.25,0.1725,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
52594502a3bc46bc9aaae668d2d1f7cb,DSC_0175.JPG,0.6044,0.7197,0.5559,0.3333,0.1727,2,3,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
6a37e1ed757445ff8479682922a4cf9e,DSC_0177.JPG,0.4201,0.4752,0.5213,0.0,0.2137,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
3eaaa85ed13c4c00877aa9bb3d50021a,DSC_0180.JPG,0.5566,0.4672,0.637,0.6667,0.3514,1,3,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
a3c75a09902b4b0ab0293e39495d5a1a,DSC_0181.JPG,0.68,0.7629,0.5673,0.6667,0.363,1,3,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the generated description does not corroborate the assigned terms.",1.1
f64355cfddb74d6b88b6d60992a251c2,DSC_0188.JPG,0.5126,0.4898,0.5505,0.5,0.4003,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c3e189e953544991a3782c71db5cc191,DSC_0195.JPG,0.4108,0.2928,0.6484,0.25,0.2669,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
95bcc790e54648588e4306e91fcc0c5c,DSC_01951.JPG,0.4108,0.2928,0.6484,0.25,0.2669,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
e08c11c89cd84c05aa43c4c8916147bb,DSC_0198.JPG,0.4144,0.3857,0.633,0.0,0.3211,4,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
79aa7dc152664b058efc5d68cbf8ba06,DSC_0199.JPG,0.416,0.2465,0.6221,0.5,0.3652,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
bdabc20352c047cba9555c33305c8b1d,DSC_0200.JPG,0.3945,0.3655,0.6051,0.0,0.3652,4,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
97d22e1c82954176b2a47f905c85fa86,DSC_0201.JPG,0.3474,0.2681,0.6096,0.0,0.416,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
c60a9d560b3942678f290ea5557b858c,DSC_02011.JPG,0.3474,0.2681,0.6096,0.0,0.416,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
827a78eca0d945cea74d9cbe2f5452fc,DSC_0202.JPG,0.5525,0.6262,0.5768,0.25,0.4779,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
a1f49aab194e4d108384e0eadda68626,DSC_0203.JPG,0.5326,0.5386,0.6452,0.25,0.3538,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
0e0a4b76b4d34f6fabcc00ea3cd2dc66,DSC_0204.JPG,0.4446,0.3906,0.6052,0.25,0.4534,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
eecbff8ad5264c01a799748fc0438883,DSC_0205.JPG,0.5444,0.6127,0.5729,0.25,0.4337,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
ab47ed5faa204d959f200a64e74e902b,DSC_0206.JPG,0.3488,0.2568,0.6296,0.0,0.439,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
4fa7f86113e84554943962786d94c52c,DSC_0207.JPG,0.6355,0.6799,0.6302,0.5,0.4436,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
0c00d993f4ac46e3894b07f2f8f1c21e,DSC_0215.JPG,0.5168,0.4014,0.6175,0.6667,0.4737,1,3,True,True,False,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
f2dfc029d9694bf79724395fbcbf9fa1,DSC_0216.JPG,0.3901,0.259,0.6375,0.25,0.3674,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
244564f01f3c4634bb42342cf29ad97e,DSC_02161.JPG,0.3901,0.259,0.6375,0.25,0.3674,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
4293cb08e19f480e9954e852dc98c745,DSC_0217.JPG,0.3606,0.2318,0.5921,0.25,0.315,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
558d25060d7e4256b1d95581f9a26408,DSC_0219.JPG,0.3412,0.2663,0.5943,0.0,0.376,3,3,True,True,False,The assigned terms are well supported across all measures.,1.1
3f2e1037d81044a6a780d3c2e33506c7,DSC_0221.JPG,0.4959,0.4126,0.613,0.5,0.2232,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
5250519eb3344d8bb43ad0a6431f452d,DSC_0222.JPG,0.4112,0.3703,0.5386,0.25,0.3453,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
f10d18611e01405aa48c23a5c9418286,DSC_0227.JPG,0.6019,0.6438,0.5856,0.5,0.3752,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
901024f986da4f9ca06f482d2c8952bc,DSC_0228.JPG,0.5083,0.5223,0.5634,0.3333,0.3781,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
3d2ed5bd0d8b48d89ec8f2efa4b04022,DSC_0229.JPG,0.431,0.3006,0.5877,0.5,0.3565,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
0c2d6e26e7d4460ca3354ff6a99aba70,DSC_0230.JPG,0.3809,0.2421,0.5996,0.3333,0.4624,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
0d7258cf94594f59a1f2055ccb74204c,DSC_02301.JPG,0.3809,0.2421,0.5996,0.3333,0.4624,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
184ced57a072439f93832c12a061ff3e,DSC_0231.JPG,0.4811,0.4436,0.6338,0.25,0.2937,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
60fbb3c60f96487a8869e09caf9fb4f9,DSC_02311.JPG,0.4811,0.4436,0.6338,0.25,0.2937,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
1dd0ed8bbf8e4df3b0b5c8216426b4a1,DSC_0232.JPG,0.4094,0.3077,0.5873,0.3333,0.3229,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
517f28a59e334aa8baf4c829e0779d1c,DSC_0233.JPG,0.4754,0.4375,0.5903,0.3333,0.0,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
fa22bbf9f87245019197f09aa2cac558,DSC_0234.JPG,0.4741,0.4408,0.5819,0.3333,0.1427,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
b875ff55a4514522b6ea4bbefd48b5ab,DSC_0235.JPG,0.3545,0.2432,0.5582,0.25,0.4173,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
199c993db7cb47e2b88699a14cc41697,DSC_0236.JPG,0.5945,0.5582,0.644,0.6,0.0,2,5,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
b8603c450c404cdf8c235b1606147c99,DSC_0237.JPG,0.4713,0.414,0.6479,0.25,0.3736,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
1a0fc7a214c243baa082cc1e6d47cd44,DSC_0238.JPG,0.3465,0.3072,0.5511,0.0,0.3138,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
0321d0085f2147479be3d18959730be2,DSC_02381.JPG,0.3465,0.3072,0.5511,0.0,0.3138,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
e05dd3d57eb8447f886dc86118b3010e,DSC_0239.JPG,0.408,0.3582,0.5468,0.25,0.3979,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
f90b88fc59fa4e0fbee92f7878d03053,DSC_02391.JPG,0.408,0.3582,0.5468,0.25,0.3979,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
